ID,Charges,Effect[0],Effect[1],Effect[2],EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],EffectPointsMax[0],EffectPointsMax[1],EffectPointsMax[2],EffectArg[0],EffectArg[1],EffectArg[2],Name_lang[0],Name_lang[1],Name_lang[2],Name_lang[3],Name_lang[4],Name_lang[5],Name_lang[6],Name_lang[7],Name_lang[8],Name_lang[9],Name_lang[10],Name_lang[11],Name_lang[12],Name_lang[13],Name_lang[14],Name_lang[15],Name_lang_mask,ItemVisual,Flags,Src_itemID,Condition_ID,RequiredSkillID,RequiredSkillRank,MinLevel
2427,0,3,0,0,0,0,0,0,0,0,21608,0,0,+7 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2428,0,3,0,0,0,0,0,0,0,0,21609,0,0,+7 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2429,0,3,0,0,0,0,0,0,0,0,21610,0,0,+7 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2430,0,3,0,0,0,0,0,0,0,0,21109,0,0,+8 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2431,0,3,0,0,0,0,0,0,0,0,21611,0,0,+8 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2432,0,3,0,0,0,0,0,0,0,0,21612,0,0,+8 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2433,0,3,0,0,0,0,0,0,0,0,21613,0,0,+8 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2434,0,3,0,0,0,0,0,0,0,0,21614,0,0,+9 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2435,0,3,0,0,0,0,0,0,0,0,21350,0,0,+9 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2436,0,3,0,0,0,0,0,0,0,0,21615,0,0,+9 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2437,0,3,0,0,0,0,0,0,0,0,21616,0,0,+9 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2438,0,3,0,0,0,0,0,0,0,0,21617,0,0,+10 health every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2443,0,3,0,0,0,0,0,0,0,0,21930,0,0,+7 Frost Spell Damage,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2463,0,4,0,0,7,0,0,7,0,0,2,0,0,+7 Fire Resistance,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2483,0,4,0,0,5,0,0,5,0,0,2,0,0,+5 Fire Resistance,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2484,0,4,0,0,5,0,0,5,0,0,4,0,0,+5 Frost Resistance,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2485,0,4,0,0,5,0,0,5,0,0,6,0,0,+5 Arcane Resistance,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2486,0,4,0,0,5,0,0,5,0,0,3,0,0,+5 Nature Resistance,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2487,0,4,0,0,5,0,0,5,0,0,5,0,0,+5 Shadow Resistance,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2488,0,3,0,0,0,0,0,0,0,0,18676,0,0,+5 All Resistances,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2503,0,5,0,0,5,0,0,5,0,0,12,0,0,+5 Defense Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2504,0,5,0,0,30,0,0,30,0,0,45,33027,0,+30 Spell Power,,,,,,,,,,,,,,,,16712190,107,0,0,0,0,0,0
2505,0,5,0,0,29,0,0,29,0,0,45,0,0,+29 Spell Power,,,,,,,,,,,,,,,,16712190,103,0,0,0,0,0,0
2506,0,5,0,0,28,0,0,28,0,0,19,0,0,+28 Melee Critical Strike Rating,,,,,,,,,,,,,,,,16712190,28,0,0,0,0,0,0
2523,0,5,0,0,30,0,0,30,0,0,17,0,0,+30 Ranged Hit Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2543,0,5,0,0,10,0,0,10,0,0,36,0,0,+10 Haste Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2544,0,5,0,0,8,0,0,8,0,0,45,0,0,+8 Spell Power,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2545,0,5,0,0,12,0,0,12,0,0,13,0,0,+12 Dodge Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
2563,0,5,0,0,15,0,0,15,0,0,4,0,0,+15 Strength,,,,,,,,,,,,,,,,16712190,125,0,0,0,0,0,0
2564,0,5,0,0,15,0,0,15,0,0,3,0,0,+15 Agility,,,,,,,,,,,,,,,,16712190,125,0,0,0,0,0,0
2565,0,5,0,0,5,0,0,5,0,0,43,0,0,Mana Regen 5 per 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2566,0,5,0,0,13,0,0,13,0,0,45,0,0,+13 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2567,0,5,0,0,20,0,0,20,0,0,6,0,0,+20 Spirit,,,,,,,,,,,,,,,,16712190,29,0,0,0,0,0,0
2568,0,5,0,0,22,0,0,22,0,0,5,0,0,+22 Intellect,,,,,,,,,,,,,,,,16712190,29,0,0,0,0,0,0
2583,0,5,5,3,10,10,0,10,10,0,12,7,23203,+10 Defense Rating +10 Stamina +30 Block Value,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2584,0,5,5,5,12,10,10,12,10,10,45,12,7,+10 Defense +10 Stamina and +12 Spell Power,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2585,0,5,5,0,28,12,0,28,12,0,38,13,0,+28 Attack Power/+12 Dodge Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
2586,0,5,5,5,24,10,10,24,10,10,39,7,31,+24 Ranged Attack Power/+10 Stamina/+10 Hit Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
2587,0,5,5,0,13,15,0,13,15,0,45,5,0,+13 Spell Power and +15 Intellect,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2588,0,5,5,0,18,8,0,18,8,0,45,31,0,+18 Spell Power and +8 Hit Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2589,0,5,5,0,18,10,0,18,10,0,45,7,0,+18 Spell Power and +10 Stamina,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2590,0,5,5,5,13,10,5,13,10,5,45,7,43,+13 Spell Power +10 Stamina and +5 Mana every 5 seconds,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2591,0,5,5,5,12,10,10,12,10,10,45,7,5,+10 Intellect +10 Stamina +12 Spell Power,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2603,0,3,0,0,0,0,0,0,0,0,24303,0,0,+2 Fishing,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2604,0,5,0,0,18,0,0,18,0,0,45,0,0,+18 Spell Power,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,55
2605,0,5,0,0,18,0,0,18,0,0,45,0,0,+18 Spell Power,,,,,,,,,,,,,,,,16712190,-1,1,0,0,0,0,55
2606,0,5,0,0,30,0,0,30,0,0,38,0,0,+30 Attack Power,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,55
2607,0,5,0,0,12,0,0,12,0,0,45,0,0,+12 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2608,0,5,0,0,13,0,0,13,0,0,45,0,0,+13 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2609,0,5,0,0,15,0,0,15,0,0,45,0,0,+15 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2610,0,5,0,0,14,0,0,14,0,0,45,0,0,+14 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2611,0,0,0,0,0,0,0,0,0,0,0,0,0,zzOLDBlank,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2612,0,5,0,0,18,0,0,18,0,0,45,0,0,+18 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2613,0,3,0,0,0,0,0,0,0,0,25063,0,0,+2% Threat,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2614,0,3,0,0,0,0,0,0,0,0,25064,0,0,+20 Shadow Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2615,0,3,0,0,0,0,0,0,0,0,25066,0,0,+20 Frost Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2616,0,3,0,0,0,0,0,0,0,0,25065,0,0,+20 Fire Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2617,0,5,0,0,16,0,0,16,0,0,45,0,0,+16 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2618,0,5,0,0,15,0,0,15,0,0,3,0,0,+15 Agility,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2619,0,4,0,0,15,0,0,15,0,0,2,0,0,+15 Fire Resistance,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2620,0,4,0,0,15,0,0,15,0,0,3,0,0,+15 Nature Resistance,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2621,0,3,0,0,0,0,0,0,0,0,25070,0,0,2% Reduced Threat,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2622,0,5,0,0,12,0,0,12,0,0,13,0,0,+12 Dodge Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2623,0,5,0,0,8,0,0,8,0,0,45,0,0,Minor Wizard Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2624,0,5,0,0,4,0,0,4,0,0,43,0,0,Minor Mana Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2625,0,5,0,0,8,0,0,8,0,0,43,0,0,Lesser Mana Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2626,0,5,0,0,16,0,0,16,0,0,45,0,0,Lesser Wizard Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2627,0,5,0,0,24,0,0,24,0,0,45,0,0,Wizard Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2628,0,5,5,0,36,14,0,36,14,0,45,32,0,Brilliant Wizard Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2629,0,5,5,0,13,12,0,13,12,0,45,43,0,Brilliant Mana Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2630,0,1,0,0,30,0,0,30,0,0,25349,0,0,Deadly Poison V,,,,,,,,,,,,,,,,16712190,26,9,0,0,0,0,0
2631,0,1,0,0,0,0,0,0,0,0,25440,0,0,Feedback 6,,,,,,,,,,,,,,,,16712190,107,1,0,0,0,0,0
2632,0,6,0,0,52,0,0,52,0,0,0,0,0,Rockbiter 8,,,,,,,,,,,,,,,,16712190,61,9,0,0,0,0,0
2633,0,6,0,0,62,0,0,62,0,0,0,0,0,Rockbiter 9,,,,,,,,,,,,,,,,16712190,61,9,0,0,0,0,0
2634,0,3,0,0,100,0,0,100,0,0,16313,0,0,Flametongue 7,,,,,,,,,,,,,,,,16712190,32,9,0,0,0,0,0
2635,0,1,0,0,0,0,0,0,0,0,25501,0,0,Frostbrand 6,,,,,,,,,,,,,,,,16712190,33,9,0,0,0,0,0
2636,0,3,0,0,20,0,0,20,0,0,33757,0,0,Windfury 5,,,,,,,,,,,,,,,,16712190,81,9,0,0,0,0,0
2637,0,1,0,0,100,0,0,100,0,0,25555,0,0,Flametongue Totem 5,,,,,,,,,,,,,,,,16712190,32,7,0,0,0,0,0
2638,0,1,0,0,20,0,0,20,0,0,25583,0,0,Windfury Totem 4,,,,,,,,,,,,,,,,16712190,81,7,0,0,0,0,0
2639,0,1,0,0,20,0,0,20,0,0,25584,0,0,Windfury Totem 5,,,,,,,,,,,,,,,,16712190,81,7,0,0,0,0,0
2640,0,1,0,0,50,0,0,50,0,0,26688,0,0,Anesthetic Poison,,,,,,,,,,,,,,,,16712190,26,9,0,0,0,0,0
2641,0,1,0,0,100,0,0,100,0,0,26890,0,0,Instant Poison VII,,,,,,,,,,,,,,,,16712190,26,9,0,0,0,0,0
2642,0,1,0,0,30,0,0,30,0,0,26968,0,0,Deadly Poison VI,,,,,,,,,,,,,,,,16712190,26,9,0,0,0,0,0
2643,0,1,0,0,30,0,0,30,0,0,27187,0,0,Deadly Poison VII,,,,,,,,,,,,,,,,16712190,26,9,0,0,0,0,0
2644,0,1,0,0,100,0,0,100,0,0,27189,0,0,Wound Poison V,,,,,,,,,,,,,,,,16712190,26,9,0,0,0,0,0
2645,0,1,0,0,0,0,0,0,0,0,27253,0,0,Firestone 5,,,,,,,,,,,,,,,,16712190,32,3,0,0,0,0,0
2646,0,5,0,0,25,0,0,25,0,0,3,0,0,+25 Agility,,,,,,,,,,,,,,,,16712190,125,0,0,0,0,0,0
2647,0,5,0,0,12,0,0,12,0,0,4,0,0,+12 Strength,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2648,0,5,0,0,12,0,0,12,0,0,12,0,0,+12 Defense Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2649,0,5,0,0,12,0,0,12,0,0,7,0,0,+12 Stamina,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2650,0,5,0,0,15,0,0,15,0,0,45,0,0,+15 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2651,0,5,0,0,12,0,0,12,0,0,45,0,0,+12 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2652,0,5,0,0,11,0,0,11,0,0,45,0,0,+11 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2653,0,3,0,0,0,0,0,0,0,0,27941,0,0,+36 Block Value,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2654,0,5,0,0,12,0,0,12,0,0,5,0,0,+12 Intellect,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2655,0,5,0,0,15,0,0,15,0,0,15,0,0,+15 Shield Block Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2656,0,5,5,0,5,5,0,5,5,0,46,43,0,+5 Health and Mana every 5 sec,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2657,0,5,0,0,12,0,0,12,0,0,3,0,0,+12 Agility,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2658,0,5,5,0,10,10,0,10,10,0,31,32,0,+10 Hit Rating and +10 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2659,0,5,0,0,150,0,0,150,0,0,1,0,0,+150 Health,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2660,0,5,0,0,150,0,0,150,0,0,0,0,0,+150 Mana,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2661,0,3,0,0,0,0,0,0,0,0,27959,0,0,+6 All Stats,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2662,0,4,0,0,120,0,0,120,0,0,0,0,0,+120 Armor,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2663,0,3,0,0,0,0,0,0,0,0,19992,0,0,+7 Resist All,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2664,0,3,0,0,0,0,0,0,0,0,27963,0,0,+7 Resist All,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2665,0,5,0,0,35,0,0,35,0,0,6,0,0,+35 Spirit,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2666,0,5,0,0,30,0,0,30,0,0,5,0,0,+30 Intellect,,,,,,,,,,,,,,,,16712190,2,0,0,0,0,0,0
2667,0,5,0,0,70,0,0,70,0,0,38,0,0,+70 Attack Power,,,,,,,,,,,,,,,,16712190,156,0,0,0,0,0,0
2668,0,5,0,0,20,0,0,20,0,0,4,0,0,+20 Strength,,,,,,,,,,,,,,,,16712190,106,0,0,0,0,0,0
2669,0,5,0,0,40,0,0,40,0,0,45,18031,0,+40 Spell Power,,,,,,,,,,,,,,,,16712190,159,0,0,0,0,0,0
2670,0,5,0,0,35,0,0,35,0,0,3,0,0,+35 Agility,,,,,,,,,,,,,,,,16712190,125,0,0,0,0,0,0
2671,0,3,0,0,0,0,0,0,0,0,27979,0,0,+50 Arcane and Fire Spell Power,,,,,,,,,,,,,,,,16712190,158,0,0,0,0,0,0
2672,0,3,0,0,0,0,0,0,0,0,27980,0,0,+54 Shadow and Frost Spell Power,,,,,,,,,,,,,,,,16712190,157,0,0,0,0,0,0
2673,0,1,0,0,0,0,0,0,0,0,28093,0,0,Mongoose,,,,,,,,,,,,,,,,16712190,155,0,0,0,0,0,0
2674,0,3,0,0,0,0,0,0,0,0,27997,0,0,Spellsurge,,,,,,,,,,,,,,,,16712190,160,0,0,0,0,0,0
2675,0,1,0,0,0,0,0,0,0,0,28005,0,0,Battlemaster,,,,,,,,,,,,,,,,16712190,159,0,0,0,0,0,0
2676,0,5,0,0,16,0,0,16,0,0,43,0,0,Superior Mana Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2677,0,5,0,0,14,0,0,14,0,0,43,0,0,Superior Mana Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2678,0,5,0,0,42,0,0,42,0,0,45,0,0,Superior Wizard Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2679,0,5,0,0,8,0,0,8,0,0,43,0,0,8 Mana per 5 Sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2680,0,3,0,0,0,0,0,0,0,0,27963,0,0,+7 Resist All,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2681,0,4,0,0,10,0,0,10,0,0,3,0,0,+10 Nature Resistance,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
2682,0,4,0,0,10,0,0,10,0,0,4,0,0,+10 Frost Resistance,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
2683,0,4,0,0,10,0,0,10,0,0,5,0,0,+10 Shadow Resistance,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
2684,0,3,0,0,0,0,0,0,0,0,28893,0,0,+100 Attack Power vs Undead,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2685,0,3,0,0,0,0,0,0,0,0,28890,0,0,+60 Spell Power vs Undead,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2686,0,5,0,0,8,0,0,8,0,0,4,0,0,+8 Strength,,,,,,,,,,,,,,,,16712190,0,0,23233,0,0,0,0
2687,0,5,0,0,8,0,0,8,0,0,3,0,0,+8 Agility,,,,,,,,,,,,,,,,16712190,0,0,23234,0,0,0,0
2688,0,5,0,0,8,0,0,8,0,0,7,0,0,+8 Stamina,,,,,,,,,,,,,,,,16712190,0,0,23235,0,0,0,0
2689,0,5,0,0,8,0,0,8,0,0,43,0,0,+8 mana every 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,23359,28,0,0,0
2690,0,5,0,0,7,0,0,7,0,0,45,0,0,+7 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,23094,0,0,0,0
2691,0,5,0,0,6,0,0,6,0,0,4,0,0,+6 Strength,,,,,,,,,,,,,,,,16712190,0,0,23095,0,0,0,0
2692,0,5,0,0,7,0,0,7,0,0,45,0,0,+7 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,23096,0,0,0,0
2693,0,5,0,0,6,0,0,6,0,0,3,0,0,+6 Agility,,,,,,,,,,,,,,,,16712190,0,0,23097,0,0,0,0
2694,0,5,0,0,6,0,0,6,0,0,5,0,0,+6 Intellect,,,,,,,,,,,,,,,,16712190,0,0,23113,0,0,0,0
2695,0,5,0,0,6,0,0,6,0,0,32,0,0,+6 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,23114,0,0,0,0
2696,0,5,0,0,6,0,0,6,0,0,12,0,0,+6 Defense Rating,,,,,,,,,,,,,,,,16712190,0,0,23115,0,0,0,0
2697,0,5,0,0,6,6,0,6,6,0,31,17,0,+6 Hit Rating,,,,,,,,,,,,,,,,16712190,0,0,23116,0,0,0,0
2698,0,5,0,0,9,0,0,9,0,0,7,0,0,+9 Stamina,,,,,,,,,,,,,,,,16712190,0,0,23118,0,0,0,0
2699,0,5,0,0,6,0,0,6,0,0,6,0,0,+6 Spirit,,,,,,,,,,,,,,,,16712190,0,0,23119,0,0,0,0
2700,0,3,0,0,0,0,0,0,0,0,31926,0,0,+8 Spell Penetration,,,,,,,,,,,,,,,,16712190,0,0,23120,0,0,0,0
2701,0,5,0,0,3,0,0,3,0,0,43,0,0,+3 Mana every 5 seconds,,,,,,,,,,,,,,,,16712190,0,0,23121,0,0,0,0
2702,0,0,0,0,0,0,0,0,0,0,0,0,0,+12 Agility (2 Red Gems),,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2703,0,4,0,0,0,0,0,0,0,0,0,0,0,+4 Agility per different colored gem,,,,,,,,,,,,,,,,16712190,0,0,23364,0,0,0,0
2704,0,5,0,0,12,0,0,12,0,0,4,0,0,+12 Strength if 4 blue gems equipped,,,,,,,,,,,,,,,,16712190,0,0,23366,3,0,0,0
2705,0,5,5,0,3,4,0,3,4,0,5,45,0,+4 Spell Power and +3 Intellect,,,,,,,,,,,,,,,,16712190,0,0,23099,0,0,0,0
2706,0,5,5,0,3,4,0,3,4,0,12,7,0,+3 Defense Rating and +4 Stamina,,,,,,,,,,,,,,,,16712190,0,0,23105,0,0,0,0
2707,0,5,5,0,2,3,0,2,3,0,43,5,0,+3 Intellect and +2 Mana every 5 Sec,,,,,,,,,,,,,,,,16712190,0,0,23106,0,0,0,0
2708,0,5,5,0,4,4,0,4,4,0,45,7,0,+4 Spell Power and +4 Stamina,,,,,,,,,,,,,,,,16712190,0,0,23108,0,0,0,0
2709,0,5,5,0,4,2,0,4,2,0,45,43,0,+4 Spell Power and +2 Mana every 5 seconds,,,,,,,,,,,,,,,,16712190,0,0,23109,0,0,0,0
2710,0,5,5,0,3,4,0,3,4,0,3,7,0,+3 Agility and +4 Stamina,,,,,,,,,,,,,,,,16712190,0,0,23110,0,0,0,0
2711,0,5,5,0,3,4,0,3,4,0,4,7,0,+3 Strength and +4 Stamina,,,,,,,,,,,,,,,,16712190,0,0,23111,0,0,0,0
2712,0,2,0,0,12,0,0,12,0,0,0,0,0,Sharpened (+12 Damage),,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2713,0,5,2,0,14,12,0,14,12,0,32,0,0,Sharpened (+14 Crit Rating and +12 Damage),,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2714,0,3,0,0,0,0,0,0,0,0,29455,0,0,Felsteel Spike (26-38),,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2715,0,5,5,0,16,6,0,16,6,0,45,43,0,+16 Spell Power and 6 Mana every 5 seconds,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2716,0,5,4,0,16,100,0,16,100,0,7,0,0,+16 Stamina and +100 Armor,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2717,0,5,5,0,26,14,0,26,14,0,38,32,0,+26 Attack Power and +14 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2718,0,3,0,0,0,0,0,0,0,0,42135,0,0,Lesser Rune of Warding,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2719,0,3,0,0,0,0,0,0,0,0,29674,0,0,Lesser Ward of Shielding,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2720,0,3,0,0,0,0,0,0,0,0,29701,0,0,Greater Ward of Shielding,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
2721,0,5,5,0,15,14,0,15,14,0,45,32,0,+15 Spell Power and +14 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2722,0,2,0,0,10,0,0,10,0,0,0,0,0,Scope (+10 Damage),,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,55
2723,0,2,0,0,12,0,0,12,0,0,0,0,0,Scope (+12 Damage),,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,55
2724,0,5,0,0,28,0,0,28,0,0,20,0,0,Scope (+28 Critical Strike Rating),,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,60
2725,0,5,0,0,8,0,0,8,0,0,4,0,0,+8 Strength,,,,,,,,,,,,,,,,16712190,0,0,24027,0,0,0,0
2726,0,5,0,0,8,0,0,8,0,0,3,0,0,+8 Agility,,,,,,,,,,,,,,,,16712190,0,0,24028,0,0,0,0
2727,0,5,0,0,9,0,0,9,0,0,45,0,0,+9 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,24029,0,0,0,0
2728,0,5,0,0,9,0,0,9,0,0,45,0,0,+9 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,24030,0,0,0,0
2729,0,5,0,0,16,0,0,16,0,0,38,0,0,+16 Attack Power,,,,,,,,,,,,,,,,16712190,0,0,24031,0,0,0,0
2730,0,5,0,0,8,0,0,8,0,0,13,0,0,+8 Dodge Rating,,,,,,,,,,,,,,,,16712190,0,0,24032,0,0,0,0
2731,0,5,0,0,12,0,0,12,0,0,7,0,0,+12 Stamina,,,,,,,,,,,,,,,,16712190,0,0,24033,0,0,0,0
2732,0,5,0,0,8,0,0,8,0,0,6,0,0,+8 Spirit,,,,,,,,,,,,,,,,16712190,0,0,24035,0,0,0,0
2733,0,5,0,0,4,0,0,4,0,0,43,0,0,+4 Mana every 5 seconds,,,,,,,,,,,,,,,,16712190,0,0,24037,0,0,0,0
2734,0,5,0,0,8,0,0,8,0,0,5,0,0,+8 Intellect,,,,,,,,,,,,,,,,16712190,0,0,24047,0,0,0,0
2735,0,5,0,0,8,8,0,8,8,0,32,20,0,+8 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,24048,0,0,0,0
2736,0,5,0,0,8,0,0,8,0,0,32,0,0,+8 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,24050,0,0,0,0
2737,0,5,0,0,8,0,0,8,0,0,12,0,0,+8 Defense Rating,,,,,,,,,,,,,,,,16712190,0,0,24052,0,0,0,0
2738,0,5,5,0,4,6,0,4,6,0,4,7,0,+4 Strength and +6 Stamina,,,,,,,,,,,,,,,,16712190,0,0,24054,0,0,0,0
2739,0,5,5,0,4,6,0,4,6,0,3,7,0,+4 Agility and +6 Stamina,,,,,,,,,,,,,,,,16712190,0,0,24055,0,0,0,0
2740,0,5,5,0,5,6,0,5,6,0,45,7,0,+5 Spell Power and +6 Stamina,,,,,,,,,,,,,,,,16712190,0,0,24056,0,0,0,0
2741,0,5,5,0,5,2,0,5,2,0,45,43,0,+5 Spell Power and +2 Mana every 5 seconds,,,,,,,,,,,,,,,,16712190,0,0,24057,0,0,0,0
2742,0,5,5,0,5,4,0,5,4,0,45,5,0,+5 Spell Power and +4 Intellect,,,,,,,,,,,,,,,,16712190,0,0,24060,0,0,0,0
2743,0,5,5,0,4,6,0,4,6,0,12,7,0,+4 Defense Rating and +6 Stamina,,,,,,,,,,,,,,,,16712190,0,0,24062,0,0,0,0
