ID,TextureFilename
2012,Interface\Icons\Spell_Nature_NatureBlessing
2013,Interface\Icons\Spell_Nature_NatureGuardian
2014,Interface\Icons\Spell_Nature_FocusedMind
2015,Interface\Icons\Spell_Nature_SkinofEarth
2016,Interface\Icons\Spell_Nature_ElementalAbsorption
2017,Interface\Icons\Spell_Nature_ElementalPrecision_1
2018,Interface\Icons\Spell_Nature_LightningOverload
2019,Interface\Icons\Spell_Fire_TotemOfWrath
2020,Interface\Icons\Spell_Nature_Regeneration_02
2021,Interface\Icons\Spell_Nature_UnleashedRage
2022,Interface\Icons\Spell_Nature_MentalQuickness
2023,Interface\Icons\Ability_DualWieldSpecialization
2024,Interface\Icons\Spell_Nature_ShamanRage
2025,Interface\Icons\Spell_Nature_ElementalShields
2026,Interface\Icons\Ability_Creature_Disease_04
2027,Interface\Icons\Spell_Shadow_SoulLeech_3
2028,Interface\Icons\Spell_Shadow_SoulLeech_2
2029,Interface\Icons\INV_DataCrystal12
2030,Interface\Icons\INV_Letter_04
2031,Interface\Icons\INV_Letter_05
2032,Interface\Icons\INV_Misc_Gem_DeepPeridot_02
2033,Interface\Icons\INV_Mushroom_02
2034,Interface\Icons\INV_Stone_05
2035,Interface\Icons\INV_Misc_Food_54
2036,Interface\Icons\INV_Spear_03
2037,Interface\Icons\INV_Shoulder_37
2038,Interface\Icons\Spell_Shadow_SoulLeech_1
2039,Interface\Icons\Spell_Shadow_UnstableAffliction_3
2040,Interface\Icons\INV_Relics_LibramofTruth
2041,Interface\Icons\INV_Misc_Food_43
2042,Interface\Icons\Spell_Shadow_UnstableAffliction_2
2043,Interface\Icons\Inv_Helm_Mask_ZulGurub_D_01
2044,Interface\Icons\INV_Helmet_06
2045,Interface\Icons\INV_Helmet_01
2046,Interface\Icons\INV_Misc_Organ_05
2047,Interface\Icons\INV_Enchant_EssenceMysticalSmall
2048,Interface\Icons\INV_Enchant_EssenceNetherSmall
2049,Interface\Icons\INV_Feather_07
2050,Interface\Icons\INV_Feather_04
2051,Interface\Icons\INV_MISC_HERB_06
2052,Interface\Icons\INV_Staff_12
2053,Interface\Icons\Ability_Warrior_Devastate
2054,Interface\Icons\Ability_Mount_Gryphon_01
2055,Interface\Icons\Ability_Mount_Wyvern_01
2056,Interface\Icons\INV_Misc_Idol_01
2057,Interface\Icons\INV_Mushroom_07
2058,Interface\Icons\INV_Jewelry_Talisman_04
2059,Interface\Icons\INV_Mace_10
2060,Interface\Icons\INV_Misc_Food_71
2061,Interface\Icons\INV_Axe_23
2062,Interface\Icons\INV_Gauntlets_23
2063,Interface\Icons\INV_QirajIdol_Sun
2064,Interface\Icons\INV_Potion_103
2065,Interface\Icons\INV_Potion_104
2066,Interface\Icons\INV_Potion_105
2067,Interface\Icons\INV_Misc_Herb_Dreamingglory
2068,Interface\Icons\INV_Potion_124
2069,Interface\Icons\INV_Potion_123
2070,Interface\Icons\INV_Potion_126
2071,Interface\Icons\INV_Potion_125
2072,Interface\Icons\INV_Potion_127
2073,Interface\Icons\INV_Potion_147
2074,Interface\Icons\INV_Potion_149
2075,Interface\Icons\INV_Potion_146
2076,Interface\Icons\INV_Potion_139
2077,Interface\Icons\INV_Potion_145
2078,Interface\Icons\INV_Potion_133
2079,Interface\Icons\INV_Potion_148
2080,Interface\Icons\INV_Potion_122
2081,Interface\Icons\INV_Potion_119
2082,Interface\Icons\INV_Potion_118
2083,Interface\Icons\INV_Potion_117
2084,Interface\Icons\INV_Potion_116
2085,Interface\Icons\INV_Potion_115
2086,Interface\Icons\INV_Potion_110
2087,Interface\Icons\INV_Potion_107
2088,Interface\Icons\INV_Potion_108
2089,Interface\Icons\INV_Potion_106
2090,Interface\Icons\INV_Potion_109
2091,Interface\Icons\INV_Potion_135
2092,Interface\Icons\INV_Potion_136
2093,Interface\Icons\INV_Potion_151
2094,Interface\Icons\INV_Potion_142
2095,Interface\Icons\INV_Potion_150
2096,Interface\Icons\INV_Sword_31
2097,Interface\Icons\INV_ThrowingKnife_06
2098,Interface\Icons\INV_Misc_Gem_Diamond_01
2099,Interface\Icons\INV_Mask_01
2100,Interface\Icons\INV_Helmet_03
2101,Interface\Icons\INV_Misc_Herb_Felblossom
2102,Interface\Icons\INV_Misc_EngGizmos_12
2103,Interface\Icons\INV_Misc_Cape_16
2104,Interface\Icons\INV_Jewelry_Amulet_04
2105,Interface\Icons\INV_Misc_Fish_14
2106,Interface\Icons\INV_Relics_LibramofHope
2107,Interface\Icons\INV_Misc_Herb_Flamecap
2108,Interface\Icons\Ability_Rogue_BladeTwisting
2109,Interface\Icons\Ability_Rogue_CheatDeath
2110,Interface\Icons\Ability_Rogue_DeadenedNerves
2111,Interface\Icons\Ability_Rogue_EnvelopingShadows
2112,Interface\Icons\Ability_Rogue_FindWeakness
2113,Interface\Icons\Ability_Rogue_FleetFooted
2114,Interface\Icons\Ability_Rogue_MasterOfSubtlety
2115,Interface\Icons\Ability_Rogue_NervesOfSteel
2116,Interface\Icons\Ability_Rogue_QuickRecovery
2117,Interface\Icons\Ability_Rogue_ShadowStrikes
2118,Interface\Icons\Ability_Rogue_SinisterCalling
2119,Interface\Icons\Ability_Rogue_SurpriseAttack
2120,Interface\Icons\Spell_Arcane_ArcanePotency
2121,Interface\Icons\Spell_Arcane_MindMastery
2122,Interface\Icons\Spell_Arcane_PortalExodar
2123,Interface\Icons\Spell_Arcane_PortalSilvermoon
2124,Interface\Icons\Spell_Arcane_TeleportExodar
2125,Interface\Icons\Spell_Arcane_TeleportSilvermoon
2126,Interface\Icons\Spell_Arcane_PrismaticCloak
2127,Interface\Icons\Spell_Fire_BurningSpeed
2128,Interface\Icons\Spell_Fire_Burnout
2129,Interface\Icons\Spell_Fire_MoltenBlood
2130,Interface\Icons\Spell_Fire_PlayingWithFire
2131,Interface\Icons\Spell_Frost_ArcticWinds
2132,Interface\Icons\Spell_Frost_FrozenCore
2133,Interface\Icons\Spell_Frost_IceFloes
2134,Interface\Icons\Spell_Frost_SummonWaterElemental_2
2135,Interface\Icons\Spell_Holy_ArdentDefender
2136,Interface\Icons\Spell_Holy_AuraMastery
2137,Interface\Icons\Spell_Holy_BlessedLife
2138,Interface\Icons\Spell_Holy_DivineIllumination
2139,Interface\Icons\Spell_Holy_HolyGuidance
2140,Interface\Icons\Spell_Holy_ImprovedResistanceAuras
2141,Interface\Icons\Spell_Holy_LightsGrace
2142,Interface\Icons\Spell_Holy_PureOfHeart
2143,Interface\Icons\Spell_Holy_WeaponMastery
2144,Interface\Icons\INV_Stone_11
2145,Interface\Icons\Ability_Mount_CockatriceMountElite
2146,Interface\Icons\INV_Potion_128
2147,Interface\Icons\INV_Misc_Bomb_09
2148,Interface\Icons\INV_Potion_111
2149,Interface\Icons\INV_Potion_152
2150,Interface\Icons\INV_Potion_96
2151,Interface\Icons\INV_Potion_59
2152,Interface\Icons\Spell_Arcane_ManaTap
2153,Interface\Icons\INV_Stone_08
2154,Interface\Icons\INV_DataCrystal04
2155,Interface\Icons\INV_Misc_StoneTablet_01
2156,Interface\Icons\INV_Boots_Cloth_13
2157,Interface\Icons\INV_Misc_Head_Orc_02
2158,Interface\Icons\Spell_Arcane_StudentOfMagic
2159,Interface\Icons\INV_Misc_Food_17
2160,Interface\Icons\INV_Misc_Organ_04
2161,Interface\Icons\INV_Misc_Powder_Iron
2162,Interface\Icons\Spell_Frost_ColdHearted
2163,Interface\Icons\INV_Misc_Bone_03
2164,Interface\Icons\INV_Misc_Herb_Nightmareseed
2165,Interface\Icons\Ability_Mount_RidingElekk
2166,Interface\Icons\Ability_Mount_RidingElekkElite
2167,Interface\Icons\INV_Waepon_Bow_ZulGrub_D_01
2168,Interface\Icons\Spell_Holy_AvengineWrath
2169,Interface\Icons\Spell_Holy_Fanaticism
2170,Interface\Icons\Spell_Holy_DivinePurpose
2171,Interface\Icons\Spell_Holy_Crusade
2172,Interface\Icons\Spell_Holy_AvengersShield
2173,Interface\Icons\Spell_Holy_PurifyingPower
2174,Interface\Icons\Spell_Arcane_PortalShattrath
2175,Interface\Icons\Spell_Arcane_TeleportShattrath
2176,Interface\Icons\Spell_Holy_SurgeOfLight
2177,Interface\Icons\Spell_Holy_BlessedResillience
2178,Interface\Icons\Spell_Holy_PainSupression
2179,Interface\Icons\Spell_Shadow_ShadowPower
2180,Interface\Icons\INV_Potion_98
2181,Interface\Icons\INV_Potion_99
2182,Interface\Icons\INV_Potion_100
2183,Interface\Icons\INV_Potion_101
2184,Interface\Icons\INV_Potion_141
2185,Interface\Icons\INV_Stone_SharpeningStone_01
2186,Interface\Icons\INV_Stone_SharpeningStone_02
2187,Interface\Icons\INV_Stone_SharpeningStone_03
2188,Interface\Icons\INV_Stone_SharpeningStone_04
2189,Interface\Icons\INV_Stone_SharpeningStone_05
2190,Interface\Icons\INV_Stone_02
2191,Interface\Icons\INV_Stone_SharpeningStone_06
2192,Interface\Icons\INV_Stone_SharpeningStone_07
2193,Interface\Icons\INV_Stone_WeightStone_02
2194,Interface\Icons\INV_Stone_WeightStone_03
2195,Interface\Icons\INV_Stone_WeightStone_01
2196,Interface\Icons\INV_Stone_WeightStone_04
2197,Interface\Icons\INV_Stone_WeightStone_05
2198,Interface\Icons\INV_Stone_WeightStone_06
2199,Interface\Icons\INV_Stone_WeightStone_07
2200,Interface\Icons\INV_Potion_20
2201,Interface\Icons\INV_Misc_Rune_12
2202,Interface\Icons\INV_Misc_Rune_13
2203,Interface\Icons\INV_Misc_Rune_10
2204,Interface\Icons\INV_Misc_Rune_11
2205,Interface\Icons\Ability_Warrior_VictoryRush
2206,Interface\Icons\Spell_Shadow_Shadesofdarkness
2207,Interface\Icons\Spell_Misc_HellifrePVPCombatMorale
2208,Interface\Icons\INV_Misc_Foot_Centaur
2209,Interface\Icons\Spell_Shadow_ShadowEmbrace
2210,Interface\Icons\Spell_Shadow_FocusedPower
2211,Interface\Icons\Spell_Shadow_Misery
2212,Interface\Icons\Spell_Holy_Absolution
2213,Interface\Icons\Spell_Holy_Stoicism
2214,Interface\Icons\Spell_Holy_CircleOfRenewal
2215,Interface\Icons\Spell_Arcane_FocusedPower
2216,Interface\Icons\Spell_unused
2217,Interface\Icons\INV_Misc_EngGizmos_15
2218,Interface\Icons\Spell_Holy_SymbolOfHope
2219,Interface\Icons\Spell_Holy_PrayerOfMendingtga
2220,Interface\Icons\Inv_Misc_SummerFest_BrazierGreen
2221,Interface\Icons\Ability_Hunter_SilentHunter
2222,Interface\Icons\Ability_Hunter_ZenArchery
2223,Interface\Icons\Ability_Hunter_CombatExperience
2224,Interface\Icons\Ability_Hunter_CatlikeReflexes
2225,Interface\Icons\Ability_Hunter_SerpentSwiftness
2226,Interface\Icons\Ability_Hunter_KillCommand
2227,Interface\Icons\Ability_Hunter_AspectoftheViper
2228,Interface\Icons\Ability_Hunter_SteadyShot
2229,Interface\Icons\Ability_Hunter_BeastWithin
2230,Interface\Icons\Ability_Hunter_MasterMarksman
2231,Interface\Icons\Ability_Hunter_Misdirection
2232,Interface\Icons\Ability_Hunter_FerociousInspiration
2233,Interface\Icons\Ability_Hunter_MasterTactitian
2234,Interface\Icons\Ability_Hunter_AnimalHandler
2235,Interface\Icons\Ability_Hunter_Displacement
2236,Interface\Icons\Ability_Hunter_ThrilloftheHunt
2237,Interface\Icons\Ability_Rogue_Disembowel
2238,Interface\Icons\Ability_Hunter_Readiness
2239,Interface\Icons\Ability_Hunter_SurvivalInstincts
2240,Interface\Icons\Ability_Hunter_Resourcefulness
2241,Interface\Icons\INV_Misc_Crop_02
2242,Interface\Icons\INV_Enchant_VoidSphere
2243,Interface\Icons\INV_Enchant_PrismaticSphere
2244,Interface\Icons\INV_Weapon_Rifle_19
2245,Interface\Icons\INV_Jewelry_Ring_62
2246,Interface\Icons\Ability_Druid_Lacerate
2247,Interface\Icons\Ability_Druid_BalanceofPower
2248,Interface\Icons\Ability_Druid_TwilightsWrath
2249,Interface\Icons\Ability_Druid_EmpoweredRejuvination
2250,Interface\Icons\Ability_Druid_NaturalPerfection
2251,Interface\Icons\Ability_Druid_EmpoweredTouch
2252,Interface\Icons\Ability_Druid_PredatoryInstincts
2253,Interface\Icons\Ability_Druid_PrimalTenacity
2254,Interface\Icons\Ability_Druid_HealingInstincts
2255,Interface\Icons\Ability_Druid_Dreamstate
2256,Interface\Icons\Ability_Druid_LunarGuidance
2257,Interface\Icons\Ability_Druid_TreeofLife
2258,Interface\Icons\Ability_Druid_ForceofNature
2259,Interface\Icons\INV_Misc_Gem_Pearl_06
2260,Interface\Icons\INV_Weapon_Shortblade_38
2261,Interface\Icons\INV_Enchant_DustArcane
2262,Interface\Icons\INV_Misc_EngGizmos_20
2263,Interface\Icons\INV_Gizmo_TheBiggerOne
2264,Interface\Icons\INV_Misc_Bell_01
2265,Interface\Icons\INV_Jewelcrafting_GoldenHare
2266,Interface\Icons\Spell_Holy_BlindingHeal
2267,Interface\Icons\Spell_Arcane_MassDispel
2268,Interface\Icons\Spell_Holy_Heroism
2269,Interface\Icons\INV_Weapon_Shortblade_28
2270,Interface\Icons\INV_Jewelcrafting_BlackPearlPanther
2271,Interface\Icons\INV_Weapon_Rifle_18
2272,Interface\Icons\INV_Sword_49
2273,Interface\Icons\INV_Misc_Head_Human_01
2274,Interface\Icons\Ability_Druid_FlightForm
2275,Interface\Icons\INV_Misc_Drum_03
2276,Interface\Icons\INV_Misc_Drum_05
2277,Interface\Icons\INV_Misc_Drum_06
2278,Interface\Icons\INV_Misc_Drum_04
2279,Interface\Icons\INV_Misc_Drum_07
2280,Interface\Icons\INV_Misc_Drum_02
2281,Interface\Icons\Spell_Arcane_ArcaneTorrent
2282,Interface\Icons\INV_Misc_Herb_Netherbloom
2283,Interface\Icons\Ability_Rogue_BloodyEye
2284,Interface\Icons\INV_Weapon_Shortblade_39
2285,Interface\Icons\Ability_Hunter_RapidKilling
2286,Interface\Icons\INV_Feather_16
2287,Interface\Icons\Ability_Shaman_WaterShield
2288,Interface\Icons\Ability_Shaman_Heroism
2289,Interface\Icons\Spell_Nature_EarthElemental_Totem
2290,Interface\Icons\Spell_Fire_Elemental_Totem
2291,Interface\Icons\Spell_Holy_CrusaderAura
2292,Interface\Icons\Spell_Holy_SealOfVengeance
2293,Interface\Icons\Spell_Holy_SealOfBlood
2294,Interface\Icons\Spell_Arcane_Blast
2295,Interface\Icons\Ability_Hunter_SnakeTrap
2296,Interface\Icons\Spell_Shadow_Shadowfiend
2297,Interface\Icons\Spell_Shadow_FelArmour
2298,Interface\Icons\Spell_Fire_FelFlameBolt
2299,Interface\Icons\Spell_Fire_FelFire
2300,Interface\Icons\INV_BannerPVP_03
2301,Interface\Icons\INV_Elemental_Mote_Earth01
2302,Interface\Icons\INV_Elemental_Mote_Fire01
2303,Interface\Icons\INV_Gizmo_KhoriumPowerCore
2304,Interface\Icons\INV_Feather_12
2305,Interface\Icons\INV_Stone_10
2306,Interface\Icons\INV_Gizmo_SuperSapperCharge
2307,Interface\Icons\Ability_Mage_MoltenArmor
2308,Interface\Icons\Ability_Mage_Invisibility
2309,Interface\Icons\Spell_Holy_CrusaderStrike
2310,Interface\Icons\Ability_Warlock_Avoidance
2311,Interface\Icons\Spell_Shadow_UnstableAffliction_1
2312,Interface\Icons\Ability_Druid_Mangle2
2313,Interface\Icons\INV_DataCrystal02
2314,Interface\Icons\INV_Weapon_Rifle_15
2315,Interface\Icons\INV_Misc_Dust_03
2316,Interface\Icons\INV_Egg_03
2317,Interface\Icons\INV_Misc_Herb_Nightmarevine
2318,Interface\Icons\Ability_Hunter_GoForTheThroat
2319,Interface\Icons\INV_Rod_EnchantedFelsteel
2320,Interface\Icons\INV_Weapon_ShortBlade_07
2321,Interface\Icons\INV_Misc_Gem_EbonDraenite_02
2322,Interface\Icons\INV_Misc_LeatherScrap_13
2323,Interface\Icons\INV_Qiraj_OuroHide
2324,Interface\Icons\INV_Misc_Idol_03
2325,Interface\Icons\INV_Misc_Statue_06
2326,Interface\Icons\Spell_Holy_ConsumeMagic
2327,Interface\Icons\INV_Elemental_Primal_Fire
2328,Interface\Icons\Ability_Hunter_Pet_DragonHawk
2329,Interface\Icons\INV_Misc_ArmorKit_24
2330,Interface\Icons\INV_Misc_ArmorKit_21
2331,Interface\Icons\INV_Misc_ArmorKit_25
2332,Interface\Icons\INV_Misc_ArmorKit_23
2333,Interface\Icons\Ability_Mount_NetherDrakeElite
2334,Interface\Icons\INV_Misc_Ammo_Bullet_02
2335,Interface\Icons\INV_Misc_Ammo_Bullet_03
2336,Interface\Icons\INV_Misc_Ammo_Bullet_04
2337,Interface\Icons\INV_Stone_16
2338,Interface\Icons\INV_2H_Auchindoun_01
2339,Interface\Icons\INV_Crate_03
2340,Interface\Icons\Spell_Fire_Felcano
2341,Interface\Icons\INV_Boots_Cloth_01
2342,Interface\Icons\INV_Boots_Cloth_03
2343,Interface\Icons\INV_Staff_27
2344,Interface\Icons\INV_Wand_04
2345,Interface\Icons\INV_Wand_05
2346,Interface\Icons\INV_Drink_Waterskin_11
2347,Interface\Icons\INV_Misc_Statue_08
2348,Interface\Icons\INV_Misc_Statue_05
2349,Interface\Icons\INV_Misc_Statue_09
2350,Interface\Icons\INV_Misc_Statue_10
2351,Interface\Icons\INV_Misc_Statue_07
2352,Interface\Icons\Spell_Fire_FelPyroblast
2353,Interface\Icons\INV_Misc_Food_66
2354,Interface\Icons\Spell_Fire_FelFlameStrike
2355,Interface\Icons\Spell_Fire_FelImmolation
2356,Interface\Icons\Spell_Fire_FelFireNova
2357,Interface\Icons\INV_QirajIdol_War
2358,Interface\Icons\INV_Misc_Dust_05
2359,Interface\Icons\INV_Misc_Head_Elf_01
2360,Interface\Icons\INV_Misc_Head_Elf_02
2361,Interface\Icons\INV_Misc_Head_Tauren_01
2362,Interface\Icons\INV_Potion_06
2363,Interface\Icons\Ability_Rogue_Shadowstep
2364,Interface\Icons\INV_Misc_Bag_07
2365,Interface\Icons\Spell_Fire_FelFireward
2366,Interface\Icons\Spell_Fire_FelFlameRing
2367,Interface\Icons\INV_Gizmo_GoblingTonkController
2368,Interface\Icons\INV_Misc_MissileLarge_Red
2369,Interface\Icons\Spell_Fire_FelHellfire
2370,Interface\Icons\INV_Ingot_09
2371,Interface\Icons\INV_Elemental_Mote_Nether
2372,Interface\Icons\INV_Chest_Wolf
2373,Interface\Icons\INV_Weapon_Rifle_21
2374,Interface\Icons\Ability_Hunter_Pet_Sporebat
2375,Interface\Icons\Spell_Fire_FelFlameBreath
2376,Interface\Icons\INV_Weapon_Halberd_03
2377,Interface\Icons\INV_Helmet_31
2378,Interface\Icons\INV_Feather_13
2379,Interface\Icons\INV_Elemental_Primal_Water
2380,Interface\Icons\INV_Elemental_Primal_Earth
2381,Interface\Icons\INV_Elemental_Primal_Air
2382,Interface\Icons\INV_Elemental_Primal_Life
2383,Interface\Icons\INV_Elemental_Primal_Mana
2384,Interface\Icons\INV_Elemental_Primal_Shadow
2385,Interface\Icons\Spell_Fire_FelRainOfFire
2386,Interface\Icons\INV_Sword_63
2387,Interface\Icons\INV_Sword_54
2388,Interface\Icons\INV_Misc_Key_10
2389,Interface\Icons\INV_Misc_Key_02
2390,Interface\Icons\INV_Potion_140
2391,Interface\Icons\INV_Scroll_01
2392,Interface\Icons\INV_Potion_138
2393,Interface\Icons\INV_Potion_144
2394,Interface\Icons\INV_Boots_Chain_01
2395,Interface\Icons\Ability_Mount_CockatriceMount_Black
2396,Interface\Icons\Ability_Mount_CockatriceMount_Blue
2397,Interface\Icons\Ability_Mount_CockatriceMount_Purple
2398,Interface\Icons\Ability_Mount_CockatriceMount
2399,Interface\Icons\Ability_Mount_CockatriceMountElite_Green
2400,Interface\Icons\Ability_Mount_CockatriceMountElite_Purple
2401,Interface\Icons\Ability_Mount_CockatriceMountElite_Black
2402,Interface\Icons\INV_Cask_02
2403,Interface\Icons\Ability_Mount_RidingElekk_Purple
2404,Interface\Icons\Ability_Mount_RidingElekk_Grey
2405,Interface\Icons\Ability_Mount_RidingElekkElite_Blue
2406,Interface\Icons\Ability_Mount_RidingElekkElite_Green
2407,Interface\Icons\Ability_Mount_RidingElekkElite_Purple
2408,Interface\Icons\INV_Potion_137
2409,Interface\Icons\INV_Misc_Drum_01
2410,Interface\Icons\INV_Misc_Bone_10
2411,Interface\Icons\INV_Misc_Herb_Manathistle
2412,Interface\Icons\INV_Mask_02
2413,Interface\Icons\Spell_Misc_HellifrePVPHonorHoldFavor
2414,Interface\Icons\INV_Armor_Shield_Naxxramas_D_02
2415,Interface\Icons\INV_Potion_76
2416,Interface\Icons\INV_Pick_01
2417,Interface\Icons\INV_Pick_03
2418,Interface\Icons\INV_Pick_02
2419,Interface\Icons\INV_Wand_03
2420,Interface\Icons\INV_Sword_10
2421,Interface\Icons\INV_Helmet_66
2422,Interface\Icons\Ability_Hunter_Pet_NetherRay
2423,Interface\Icons\INV_Potion_154
2424,Interface\Icons\INV_Potion_158
2425,Interface\Icons\INV_Potion_155
2426,Interface\Icons\INV_Potion_159
2427,Interface\Icons\Spell_unused2
2428,Interface\Icons\INV_Misc_Coin_10
2429,Interface\Icons\INV_Rod_EnchantedAdamantite
2430,Interface\Icons\Spell_Holy_LastingDefense
2431,Interface\Icons\INV_WEAPON_HAND_08
2432,Interface\Icons\INV_Weapon_Hand_09
2433,Interface\Icons\INV_Weapon_Hand_06
2434,Interface\Icons\INV_Weapon_Crossbow_18
2435,Interface\Icons\Spell_Nature_GiftoftheWild
2436,Interface\Icons\INV_Misc_Book_06
2437,Interface\Icons\INV_Jewelry_Necklace_03
2438,Interface\Icons\INV_Weapon_Shortblade_46
2439,Interface\Icons\INV_Potion_35
2440,Interface\Icons\INV_Potion_77
2441,Interface\Icons\INV_Potion_70
2442,Interface\Icons\INV_Potion_42
2443,Interface\Icons\INV_Hammer_13
2444,Interface\Icons\INV_Hammer_Unique_Sulfuras
2445,Interface\Icons\Spell_Fire_BluePyroblast
2446,Interface\Icons\Spell_Fire_BlueFlameBolt
2447,Interface\Icons\INV_SWORD_52
2448,Interface\Icons\INV_Misc_Apexis_Crystal
2449,Interface\Icons\INV_Netherwhelp
2450,Interface\Icons\INV_DataCrystal06
2451,Interface\Icons\INV_Misc_Gem_Sapphire_02
2452,Interface\Icons\INV_Misc_Noose_01
2453,Interface\Icons\INV_Misc_Gem_LionsEye_01
2454,Interface\Icons\INV_Misc_Gem_BloodGem_02
2455,Interface\Icons\INV_Misc_Gem_AzureDraenite_02
2456,Interface\Icons\Spell_Fire_BlueImmolation
2457,Interface\Icons\INV_Chest_Cloth_66
2458,Interface\Icons\Spell_Fire_BlueFire
2459,Interface\Icons\Spell_Fire_BlueRainOfFire
2460,Interface\Icons\Spell_Fire_BlueFlameRing
2461,Interface\Icons\Spell_Fire_BlueFireNova
2462,Interface\Icons\INV_Weapon_Halberd18
2463,Interface\Icons\INV_Gauntlets_17
2464,Interface\Icons\INV_DataCrystal05
2465,Interface\Icons\INV_Weapon_ShortBlade_25
2466,Interface\Icons\Ability_Mount_CockatriceMountElite_Blue
2467,Interface\Icons\INV-Mount_Raven_54
2468,Interface\Icons\INV_Misc_Ribbon_01
2469,Interface\Icons\INV_Potion_164
2470,Interface\Icons\INV_Misc_ArmorKit_22
2471,Interface\Icons\INV_Misc_ArmorKit_16
2472,Interface\Icons\INV_Misc_ArmorKit_15
2473,Interface\Icons\INV_Misc_ArmorKit_07
2474,Interface\Icons\INV_Misc_ArmorKit_09
2475,Interface\Icons\INV_Misc_ArmorKit_05
2476,Interface\Icons\INV_Misc_ArmorKit_26
2477,Interface\Icons\Spell_Fire_BlueHellfire
2478,Interface\Icons\INV_Gizmo_Poltryiser_01
2479,Interface\Icons\INV_Helmet_49
2480,Interface\Icons\INV_Gizmo_ManaPotionPack
2481,Interface\Icons\INV_Misc_Food_64
2482,Interface\Icons\INV_Misc_Food_88_RavagerNuggets
2483,Interface\Icons\INV_Misc_Food_76
2484,Interface\Icons\INV_Misc_Root_02
2485,Interface\Icons\INV_Misc_Food_60
2486,Interface\Icons\INV_Misc_Spyglass_02
2487,Interface\Icons\INV_Wand_1H_Stratholme_D_01
2488,Interface\Icons\INV_Mushroom_09
2489,Interface\Icons\INV_Enchant_ShardPrismaticSmall
2490,Interface\Icons\INV_Enchant_Disenchant
2491,Interface\Icons\INV_Drink_17
2492,Interface\Icons\INV_Box_01
2493,Interface\Icons\INV_Misc_Food_25
2494,Interface\Icons\INV_Misc_Horn_02
2495,Interface\Icons\INV_Misc_Fish_02
2496,Interface\Icons\INV_Jewelry_Necklace_12
2497,Interface\Icons\INV_Misc_Bandage_04
2498,Interface\Icons\INV_Misc_Bandage_04
2499,Interface\Icons\INV_Misc_Bomb_03
2500,Interface\Icons\INV_Weapon_ShortBlade_26
2501,Interface\Icons\INV_Misc_Key_11
2502,Interface\Icons\INV_MISC_KEY_13
2503,Interface\Icons\INV_Trinket_HonorHold
2504,Interface\Icons\INV_Relics_IdolofFerocity
2505,Interface\Icons\INV_Misc_Bomb_07
2506,Interface\Icons\INV_Misc_Orb_05
2507,Interface\Icons\INV_Misc_Note_03
2508,Interface\Icons\INV_Misc_EngGizmos_01
2509,Interface\Icons\INV_Misc_StoneTablet_11
2510,Interface\Icons\INV_Bow_1H_Auchindoun_D_01
2511,Interface\Icons\INV_Misc_Ammo_Arrow_03
2512,Interface\Icons\INV_Offhand_Stratholme_A_01
2513,Interface\Icons\INV_Misc_Head_Troll_01
2514,Interface\Icons\INV_Misc_Food_Wheat_01
2515,Interface\Icons\INV_Cask_04
2516,Interface\Icons\INV_Jewelry_Talisman_12
2517,Interface\Icons\INV_Wand_20
2518,Interface\Icons\INV_Misc_Beer_01
2519,Interface\Icons\INV_Misc_Bone_DwarfSkull_01
2520,Interface\Icons\INV_Weapon_Halberd_21
2521,Interface\Icons\INV_Gauntlets_29
2522,Interface\Icons\INV_Shoulder_08
2523,Interface\Icons\INV_Misc_Toy_04
2524,Interface\Icons\INV_Misc_Toy_02
2525,Interface\Icons\INV_Misc_Toy_01
2526,Interface\Icons\INV_Misc_Toy_03
2527,Interface\Icons\INV_Misc_EngGizmos_05
2528,Interface\Icons\INV_Misc_Bag_28_Halloween
2529,Interface\Icons\INV_Wand_19
2530,Interface\Icons\INV_Weapon_Bow_16
2531,Interface\Icons\INV_Belt_05
2532,Interface\Icons\INV_Drink_19
2533,Interface\Icons\INV_Misc_Fish_09
2534,Interface\Icons\INV_Gizmo_RocketBootExtreme
2535,Interface\Icons\INV_Holiday_BrewfestBuff_01
2536,Interface\Icons\INV_Misc_Herb_15
2537,Interface\Icons\INV_Misc_ArmorKit_20
2538,Interface\Icons\Ability_Hunter_Pet_Ravager
2539,Interface\Icons\INV_Misc_EngGizmos_06
2540,Interface\Icons\INV_DRINK_14
2541,Interface\Icons\Ability_Hunter_DisarmingShot
2542,Interface\Icons\Spell_Holy_Chastise
2543,Interface\Icons\INV_Misc_Idol_02
2544,Interface\Icons\INV_DataCrystal10
2545,Interface\Icons\INV_Misc_Basket_01
2546,Interface\Icons\Ability_Mount_GyrocoptorElite
2547,Interface\Icons\Ability_Mount_Gyrocoptor
2548,Interface\Icons\INV_Axe_15
2549,Interface\Icons\INV_Sword_2H_Blacksmithing_02
2550,Interface\Icons\INV_Potion_53
2551,Interface\Icons\INV_Drink_23
2552,Interface\Icons\INV_Gizmo_06
2553,Interface\Icons\INV_Misc_Shell_01
2554,Interface\Icons\Ability_Mount_WarHippogryph
2555,Interface\Icons\INV_Misc_ArmorKit_04
2556,Interface\Icons\INV_Crate_04
2557,Interface\Icons\INV_Feather_05
2558,Interface\Icons\INV_Enchant_ShardPrismaticLarge
2559,Interface\Icons\INV_Misc_Bag_08
2560,Interface\Icons\INV_Misc_Food_01
